DrugBank.ID1,DrugBank.ID1,repoDB_status
DB00145,DB00741,1
DB00145,DB00747,1
DB00145,DB00748,1
DB00145,DB00764,1
DB00145,DB00768,1
DB00145,DB00788,1
DB00145,DB00792,1
DB00145,DB00835,1
DB00145,DB00852,1
DB00145,DB00860,1
DB00145,DB00868,1
DB00145,DB00874,1
DB00145,DB00885,1
DB00145,DB00902,1
DB00145,DB00935,1
DB00145,DB00936,1
DB00145,DB00945,1
DB00145,DB00950,1
DB00145,DB00956,1
DB00145,DB00959,1
DB00145,DB00967,1
DB00145,DB00972,1
DB00145,DB01003,1
DB00145,DB01064,1
DB00145,DB01086,1
DB00145,DB01114,1
DB00145,DB01146,1
DB00145,DB01176,1
DB00145,DB01222,1
DB00145,DB01234,1
DB00145,DB01237,1
DB00145,DB01240,1
DB00145,DB01246,1
DB00145,DB01260,1
DB00145,DB01364,1
DB00145,DB01380,1
DB00145,DB01410,1
DB00145,DB01411,1
DB00145,DB01551,1
DB00145,DB01619,1
DB00145,DB01620,1
DB00145,DB04837,1
DB00145,DB06282,1
DB00145,DB06691,1
DB00145,DB06694,1
DB00145,DB06715,1
DB00145,DB06764,1
DB00145,DB06767,1
DB00145,DB07615,1
DB00145,DB08799,1
DB00145,DB08906,1
DB00145,DB08936,1
DB00145,DB09154,1
DB00145,DB09488,1
DB00145,DB09555,1
DB00145,DB09571,1
DB00145,DB11591,1
DB00146,DB00153,1
DB00146,DB00169,1
DB00146,DB00258,1
DB00146,DB00326,1
DB00146,DB01022,1
DB00146,DB01070,1
DB00146,DB01164,1
DB00146,DB01377,1
DB00146,DB01436,1
DB00146,DB06724,1
DB00146,DB09525,1
DB00151,DB00254,1
DB00151,DB00277,1
DB00151,DB00332,1
DB00151,DB00368,1
DB00151,DB00595,1
DB00151,DB00618,1
DB00151,DB00640,1
DB00151,DB00668,1
DB00151,DB00671,1
DB00151,DB00681,1
DB00151,DB00759,1
DB00151,DB00816,1
DB00151,DB00871,1
DB00151,DB00954,1
DB00151,DB00978,1
DB00151,DB01000,1
DB00151,DB01017,1
DB00151,DB01059,1
DB00151,DB01150,1
DB00151,DB01165,1
DB00151,DB01223,1
DB00151,DB01291,1
DB00151,DB01364,1
DB00151,DB02703,1
DB00151,DB06151,1
DB00151,DB08820,1
DB00151,DB09485,1
DB00152,DB00153,1
DB00152,DB00158,1
DB00152,DB00162,1
DB00152,DB00169,1
DB00152,DB00200,1
DB00152,DB00627,1
DB00152,DB09325,1
DB00153,DB00158,1
DB00153,DB00162,1
DB00153,DB00169,1
DB00153,DB00258,1
DB00153,DB00326,1
DB00153,DB00399,1
DB00153,DB00481,1
DB00153,DB00627,1
DB00153,DB00630,1
DB00153,DB00710,1
DB00153,DB00884,1
DB00153,DB01022,1
DB00153,DB01070,1
DB00153,DB01164,1
DB00153,DB01377,1
DB00153,DB01436,1
DB00153,DB05829,1
DB00153,DB06255,1
DB00153,DB06285,1
DB00153,DB06401,1
DB00153,DB06643,1
DB00153,DB06724,1
DB00153,DB09267,1
DB00153,DB09325,1
DB00158,DB00159,1
DB00158,DB00162,1
DB00158,DB00165,1
DB00158,DB00169,1
DB00158,DB00627,1
DB00158,DB00650,1
DB00158,DB01592,1
DB00158,DB08917,1
DB00158,DB09325,1
DB00158,DB09517,1
DB00158,DB11596,1
DB00159,DB00165,1
DB00159,DB00175,1
DB00159,DB00227,1
DB00159,DB00627,1
DB00159,DB00641,1
DB00159,DB01039,1
DB00159,DB01076,1
DB00159,DB01098,1
DB00159,DB01241,1
DB00159,DB08887,1
DB00159,DB09568,1
DB00162,DB00169,1
DB00162,DB00627,1
DB00162,DB09325,1
DB00166,DB00230,1
DB00166,DB00476,1
DB00169,DB00258,1
DB00169,DB00326,1
DB00169,DB00399,1
DB00169,DB00481,1
DB00169,DB00627,1
DB00169,DB00630,1
DB00169,DB00710,1
DB00169,DB00884,1
DB00169,DB01022,1
DB00169,DB01070,1
DB00169,DB01164,1
DB00169,DB01377,1
DB00169,DB01436,1
DB00169,DB05829,1
DB00169,DB06255,1
DB00169,DB06285,1
DB00169,DB06401,1
DB00169,DB06643,1
DB00169,DB06724,1
DB00169,DB09267,1
DB00169,DB09325,1
DB00175,DB00178,1
DB00175,DB00227,1
DB00175,DB00375,1
DB00175,DB00381,1
DB00175,DB00627,1
DB00175,DB00641,1
DB00175,DB00930,1
DB00175,DB00966,1
DB00175,DB00973,1
DB00175,DB01039,1
DB00175,DB01076,1
DB00175,DB01095,1
DB00175,DB01098,1
DB00175,DB01241,1
DB00175,DB01393,1
DB00175,DB01432,1
DB00175,DB01599,1
DB00175,DB08860,1
DB00175,DB08887,1
DB00175,DB09030,1
DB00175,DB09302,1
DB00175,DB09303,1
DB00175,DB09568,1
DB00176,DB00285,1
DB00176,DB00472,1
DB00176,DB00715,1
DB00176,DB01104,1
DB00176,DB01242,1
DB00177,DB00178,1
DB00177,DB00195,1
DB00177,DB00206,1
DB00177,DB00214,1
DB00177,DB00226,1
DB00177,DB00232,1
DB00177,DB00264,1
DB00177,DB00270,1
DB00177,DB00275,1
DB00177,DB00310,1
DB00177,DB00325,1
DB00177,DB00335,1
DB00177,DB00343,1
DB00177,DB00350,1
DB00177,DB00373,1
DB00177,DB00381,1
DB00177,DB00384,1
DB00177,DB00390,1
DB00177,DB00401,1
DB00177,DB00421,1
DB00177,DB00436,1
DB00177,DB00457,1
DB00177,DB00492,1
DB00177,DB00519,1
DB00177,DB00521,1
DB00177,DB00524,1
DB00177,DB00528,1
DB00177,DB00542,1
DB00177,DB00571,1
DB00177,DB00575,1
DB00177,DB00584,1
DB00177,DB00590,1
DB00177,DB00594,1
DB00177,DB00598,1
DB00177,DB00612,1
DB00177,DB00622,1
DB00177,DB00629,1
DB00177,DB00657,1
DB00177,DB00661,1
DB00177,DB00678,1
DB00177,DB00691,1
DB00177,DB00695,1
DB00177,DB00700,1
DB00177,DB00722,1
DB00177,DB00774,1
DB00177,DB00790,1
DB00177,DB00796,1
DB00177,DB00808,1
DB00177,DB00876,1
DB00177,DB00880,1
DB00177,DB00881,1
DB00177,DB00883,1
DB00177,DB00960,1
DB00177,DB00966,1
DB00177,DB00968,1
DB00177,DB00975,1
DB00177,DB00982,1
DB00177,DB00999,1
DB00177,DB01018,1
DB00177,DB01021,1
DB00177,DB01023,1
DB00177,DB01029,1
DB00177,DB01076,1
DB00177,DB01115,1
DB00177,DB01136,1
DB00177,DB01162,1
DB00177,DB01170,1
DB00177,DB01193,1
DB00177,DB01197,1
DB00177,DB01203,1
DB00177,DB01229,1
DB00177,DB01275,1
DB00177,DB01324,1
DB00177,DB01340,1
DB00177,DB01348,1
DB00177,DB01349,1
DB00177,DB01359,1
DB00177,DB01580,1
DB00177,DB01626,1
DB00177,DB04846,1
DB00177,DB04861,1
DB00177,DB04920,1
DB00177,DB08808,1
DB00177,DB08822,1
DB00177,DB09026,1
DB00177,DB09083,1
DB00177,DB09229,1
DB00177,DB09230,1
DB00177,DB09235,1
DB00177,DB09279,1
DB00177,DB09292,1
DB00177,DB09477,1
DB00178,DB00195,1
DB00178,DB00206,1
DB00178,DB00214,1
DB00178,DB00226,1
DB00178,DB00232,1
DB00178,DB00264,1
DB00178,DB00270,1
DB00178,DB00275,1
DB00178,DB00310,1
DB00178,DB00325,1
DB00178,DB00335,1
DB00178,DB00343,1
DB00178,DB00350,1
DB00178,DB00373,1
DB00178,DB00381,1
DB00178,DB00384,1
DB00178,DB00390,1
DB00178,DB00401,1
DB00178,DB00421,1
DB00178,DB00436,1
DB00178,DB00457,1
DB00178,DB00492,1
DB00178,DB00519,1
DB00178,DB00521,1
DB00178,DB00524,1
DB00178,DB00528,1
DB00178,DB00542,1
DB00178,DB00571,1
DB00178,DB00575,1
DB00178,DB00584,1
DB00178,DB00590,1
DB00178,DB00594,1
DB00178,DB00598,1
DB00178,DB00612,1
DB00178,DB00622,1
DB00178,DB00629,1
DB00178,DB00641,1
DB00178,DB00657,1
DB00178,DB00661,1
DB00178,DB00678,1
DB00178,DB00691,1
DB00178,DB00695,1
DB00178,DB00700,1
DB00178,DB00722,1
DB00178,DB00774,1
DB00178,DB00790,1
DB00178,DB00796,1
DB00178,DB00808,1
DB00178,DB00876,1
DB00178,DB00880,1
DB00178,DB00881,1
DB00178,DB00883,1
DB00178,DB00960,1
DB00178,DB00966,1
DB00178,DB00968,1
DB00178,DB00975,1
DB00178,DB00982,1
DB00178,DB00999,1
DB00178,DB01018,1
DB00178,DB01021,1
DB00178,DB01023,1
DB00178,DB01029,1
DB00178,DB01076,1
DB00178,DB01098,1
DB00178,DB01115,1
DB00178,DB01136,1
DB00178,DB01162,1
DB00178,DB01170,1
DB00178,DB01193,1
DB00178,DB01197,1
DB00178,DB01203,1
DB00178,DB01229,1
DB00178,DB01275,1
DB00178,DB01324,1
DB00178,DB01340,1
DB00178,DB01348,1
DB00178,DB01349,1
DB00178,DB01359,1
DB00178,DB01580,1
DB00178,DB01626,1
DB00178,DB04846,1
DB00178,DB04861,1
DB00178,DB04920,1
DB00178,DB08808,1
DB00178,DB08822,1
DB00178,DB09026,1
DB00178,DB09030,1
DB00178,DB09083,1
DB00178,DB09229,1
DB00178,DB09230,1
DB00178,DB09235,1
DB00178,DB09279,1
DB00178,DB09292,1
DB00178,DB09477,1
DB00179,DB00544,1
DB00179,DB00586,1
DB00179,DB00724,1
DB00179,DB00855,1
DB00179,DB05013,1
DB00180,DB00201,1
DB00180,DB00277,1
DB00180,DB00283,1
DB00180,DB00316,1
DB00180,DB00318,1
DB00180,DB00332,1
DB00180,DB00341,1
DB00180,DB00366,1
DB00180,DB00368,1
DB00180,DB00388,1
DB00180,DB00394,1
DB00180,DB00397,1
DB00180,DB00405,1
DB00180,DB00420,1
DB00180,DB00427,1
DB00180,DB00434,1
DB00180,DB00443,1
DB00180,DB00455,1
DB00180,DB00462,1
DB00180,DB00471,1
DB00180,DB00514,1
DB00180,DB00549,1
DB00180,DB00557,1
DB00180,DB00588,1
DB00180,DB00620,1
DB00180,DB00635,1
DB00180,DB00637,1
DB00180,DB00651,1
DB00180,DB00668,1
DB00180,DB00716,1
DB00180,DB00719,1
DB00180,DB00741,1
DB00180,DB00747,1
DB00180,DB00748,1
DB00180,DB00764,1
DB00180,DB00768,1
DB00180,DB00792,1
DB00180,DB00816,1
DB00180,DB00835,1
DB00180,DB00852,1
DB00180,DB00860,1
DB00180,DB00871,1
DB00180,DB00874,1
DB00180,DB00885,1
DB00180,DB00902,1
DB00180,DB00936,1
DB00180,DB00950,1
DB00180,DB00956,1
DB00180,DB00959,1
DB00180,DB00967,1
DB00180,DB00972,1
DB00180,DB01003,1
DB00180,DB01114,1
DB00180,DB01146,1
DB00180,DB01176,1
DB00180,DB01222,1
DB00180,DB01223,1
DB00180,DB01234,1
DB00180,DB01240,1
DB00180,DB01246,1
DB00180,DB01260,1
DB00180,DB01291,1
DB00180,DB01364,1
DB00180,DB01380,1
DB00180,DB01409,1
DB00180,DB01410,1
DB00180,DB01411,1
DB00180,DB01551,1
DB00180,DB01619,1
DB00180,DB01620,1
DB00180,DB04837,1
DB00180,DB05266,1
DB00180,DB06282,1
DB00180,DB06691,1
DB00180,DB06715,1
DB00180,DB07615,1
DB00180,DB08799,1
DB00180,DB08906,1
DB00180,DB08936,1
DB00180,DB09082,1
DB00180,DB09488,1
DB00180,DB09555,1
DB00180,DB11591,1
DB00181,DB00697,1
DB00181,DB01219,1
DB00182,DB00191,1
DB00182,DB00289,1
DB00182,DB00422,1
DB00182,DB00575,1
DB00182,DB00579,1
DB00182,DB00704,1
DB00182,DB00745,1
DB00182,DB00830,1
DB00182,DB00865,1
DB00182,DB00937,1
DB00182,DB01018,1
DB00182,DB01083,1
DB00182,DB01105,1
DB00182,DB01156,1
DB00182,DB01191,1
DB00182,DB01255,1
DB00182,DB01440,1
DB00182,DB01550,1
DB00182,DB01576,1
DB00182,DB01577,1
DB00182,DB01579,1
DB00182,DB04871,1
DB00182,DB06155,1
DB00182,DB06413,1
DB00182,DB06701,1
DB00182,DB09072,1
DB00184,DB01156,1
DB00184,DB02701,1
DB00186,DB00252,1
DB00186,DB00273,1
DB00186,DB00285,1
DB00186,DB00312,1
DB00186,DB00313,1
DB00186,DB00347,1
DB00186,DB00349,1
DB00186,DB00371,1
DB00186,DB00404,1
DB00186,DB00418,1
DB00186,DB00472,1
DB00186,DB00475,1
DB00186,DB00555,1
DB00186,DB00564,1
DB00186,DB00593,1
DB00186,DB00617,1
DB00186,DB00628,1
DB00186,DB00683,1
DB00186,DB00715,1
DB00186,DB00794,1
DB00186,DB00801,1
DB00186,DB00819,1
DB00186,DB00829,1
DB00186,DB00831,1
DB00186,DB00832,1
DB00186,DB00842,1
DB00186,DB00849,1
DB00186,DB00949,1
DB00186,DB01068,1
DB00186,DB01104,1
DB00186,DB01142,1
DB00186,DB01174,1
DB00186,DB01178,1
DB00186,DB01320,1
DB00186,DB01351,1
DB00186,DB01545,1
DB00186,DB01580,1
DB00186,DB01588,1
DB00186,DB01595,1
DB00186,DB05246,1
DB00186,DB06201,1
DB00186,DB09118,1
DB00186,DB09166,1
DB00187,DB00343,1
DB00187,DB00390,1
DB00187,DB00571,1
DB00187,DB00661,1
DB00187,DB00727,1
DB00187,DB00975,1
DB00188,DB00262,1
DB00188,DB00480,1
DB00188,DB00531,1
DB00188,DB00877,1
DB00188,DB00997,1
DB00188,DB01041,1
DB00188,DB01042,1
DB00188,DB01234,1
DB00188,DB06287,1
DB00188,DB06317,1
DB00188,DB06603,1
DB00188,DB06809,1
DB00188,DB08889,1
DB00188,DB08910,1
DB00188,DB09053,1
DB00188,DB09331,1
DB00188,DB09570,1
DB00189,DB00231,1
DB00189,DB00237,1
DB00189,DB00306,1
DB00189,DB00312,1
DB00189,DB00402,1
DB00189,DB00418,1
DB00189,DB00425,1
DB00189,DB00690,1
DB00189,DB00897,1
DB00189,DB01031,1
DB00189,DB01075,1
DB00189,DB01107,1
DB00189,DB01142,1
DB00189,DB01198,1
DB00189,DB01351,1
DB00189,DB01352,1
DB00189,DB01353,1
DB00189,DB01437,1
DB00189,DB01563,1
DB00189,DB01588,1
DB00189,DB01589,1
DB00189,DB01595,1
DB00189,DB01615,1
DB00189,DB09034,1
DB00190,DB00245,1
DB00190,DB00268,1
DB00190,DB00323,1
DB00190,DB00340,1
DB00190,DB00368,1
DB00190,DB00376,1
DB00190,DB00387,1
DB00190,DB00413,1
DB00190,DB00494,1
DB00190,DB00714,1
DB00190,DB00810,1
DB00190,DB00915,1
DB00190,DB00942,1
DB00190,DB00988,1
DB00190,DB01037,1
DB00190,DB01173,1
DB00190,DB01186,1
DB00190,DB01200,1
DB00190,DB01235,1
DB00190,DB01367,1
DB00190,DB05271,1
DB00190,DB06262,1
DB00191,DB00368,1
DB00191,DB00579,1
DB00191,DB00668,1
DB00191,DB00704,1
DB00191,DB00830,1
DB00191,DB00865,1
DB00191,DB00937,1
DB00191,DB00988,1
DB00191,DB01083,1
DB00191,DB01105,1
DB00191,DB01156,1
DB00191,DB01191,1
DB00191,DB01364,1
DB00191,DB01365,1
DB00191,DB01550,1
DB00191,DB01577,1
DB00191,DB01579,1
DB00191,DB04871,1
DB00191,DB06155,1
DB00193,DB00201,1
DB00193,DB00295,1
DB00193,DB00316,1
DB00193,DB00318,1
DB00193,DB00327,1
DB00193,DB00328,1
DB00193,DB00454,1
DB00193,DB00461,1
DB00193,DB00482,1
DB00193,DB00500,1
DB00193,DB00554,1
DB00193,DB00573,1
DB00193,DB00586,1
DB00193,DB00605,1
DB00193,DB00611,1
DB00193,DB00647,1
DB00193,DB00652,1
DB00193,DB00667,1
DB00193,DB00704,1
DB00193,DB00712,1
DB00193,DB00749,1
DB00193,DB00784,1
DB00193,DB00788,1
DB00193,DB00813,1
DB00193,DB00814,1
DB00193,DB00844,1
DB00193,DB00854,1
DB00193,DB00861,1
DB00193,DB00921,1
DB00193,DB00936,1
DB00193,DB00939,1
DB00193,DB00945,1
DB00193,DB00956,1
DB00193,DB00963,1
DB00193,DB00991,1
DB00193,DB01009,1
DB00193,DB01050,1
DB00193,DB01183,1
DB00193,DB01192,1
DB00193,DB01209,1
DB00193,DB01283,1
DB00193,DB01356,1
DB00193,DB01397,1
DB00193,DB01399,1
DB00193,DB01551,1
DB00193,DB01600,1
DB00193,DB06204,1
DB00193,DB06283,1
DB00193,DB06725,1
DB00193,DB08797,1
DB00193,DB08984,1
DB00193,DB09084,1
DB00193,DB09213,1
DB00193,DB09396,1
DB00193,DB11320,1
DB00194,DB00249,1
DB00194,DB00432,1
DB00194,DB01004,1
DB00195,DB00206,1
DB00195,DB00214,1
DB00195,DB00226,1
DB00195,DB00232,1
DB00195,DB00264,1
DB00195,DB00270,1
DB00195,DB00275,1
DB00195,DB00287,1
DB00195,DB00310,1
DB00195,DB00325,1
DB00195,DB00335,1
DB00195,DB00343,1
DB00195,DB00350,1
DB00195,DB00373,1
DB00195,DB00381,1
DB00195,DB00384,1
DB00195,DB00401,1
DB00195,DB00411,1
DB00195,DB00421,1
DB00195,DB00436,1
DB00195,DB00449,1
DB00195,DB00457,1
DB00195,DB00484,1
DB00195,DB00492,1
DB00195,DB00519,1
DB00195,DB00521,1
DB00195,DB00524,1
DB00195,DB00528,1
DB00195,DB00542,1
DB00195,DB00571,1
DB00195,DB00575,1
DB00195,DB00584,1
DB00195,DB00590,1
DB00195,DB00594,1
DB00195,DB00598,1
DB00195,DB00612,1
DB00195,DB00622,1
DB00195,DB00629,1
DB00195,DB00654,1
DB00195,DB00657,1
DB00195,DB00661,1
DB00195,DB00668,1
DB00195,DB00678,1
DB00195,DB00691,1
DB00195,DB00695,1
DB00195,DB00700,1
DB00195,DB00703,1
DB00195,DB00722,1
DB00195,DB00742,1
DB00195,DB00774,1
DB00195,DB00790,1
DB00195,DB00796,1
DB00195,DB00808,1
DB00195,DB00819,1
DB00195,DB00869,1
DB00195,DB00876,1
DB00195,DB00880,1
DB00195,DB00881,1
DB00195,DB00905,1
DB00195,DB00960,1
DB00195,DB00964,1
DB00195,DB00966,1
DB00195,DB00968,1
DB00195,DB00981,1
DB00195,DB00982,1
DB00195,DB00999,1
DB00195,DB01018,1
DB00195,DB01021,1
DB00195,DB01023,1
DB00195,DB01029,1
DB00195,DB01057,1
DB00195,DB01076,1
DB00195,DB01085,1
DB00195,DB01115,1
DB00195,DB01136,1
DB00195,DB01144,1
DB00195,DB01162,1
DB00195,DB01170,1
DB00195,DB01193,1
DB00195,DB01194,1
DB00195,DB01197,1
DB00195,DB01203,1
DB00195,DB01210,1
DB00195,DB01214,1
DB00195,DB01229,1
DB00195,DB01275,1
DB00195,DB01324,1
DB00195,DB01340,1
DB00195,DB01348,1
DB00195,DB01349,1
DB00195,DB01359,1
DB00195,DB01580,1
DB00195,DB01626,1
DB00195,DB04846,1
DB00195,DB04861,1
DB00195,DB04920,1
DB00195,DB06826,1
DB00195,DB08808,1
DB00195,DB08819,1
DB00195,DB08822,1
DB00195,DB09026,1
DB00195,DB09229,1
DB00195,DB09230,1
DB00195,DB09235,1
DB00195,DB09279,1
DB00195,DB09351,1
DB00195,DB09477,1
DB00196,DB00251,1
DB00196,DB00257,1
DB00196,DB00259,1
DB00196,DB00362,1
DB00196,DB00406,1
DB00196,DB00520,1
DB00196,DB00582,1
DB00196,DB00639,1
DB00196,DB00646,1
DB00196,DB00681,1
DB00196,DB01007,1
DB00196,DB01026,1
DB00196,DB01110,1
DB00196,DB01141,1
DB00196,DB01167,1
DB00198,DB00558,1
DB00198,DB03843,1
DB00198,DB06614,1
DB00199,DB00207,1
DB00199,DB00210,1
DB00199,DB00218,1
DB00199,DB00250,1
DB00199,DB00254,1
DB00199,DB00263,1
DB00199,DB00274,1
DB00199,DB00303,1
DB00199,DB00319,1
DB00199,DB00355,1
DB00199,DB00415,1
DB00199,DB00417,1
DB00199,DB00438,1
DB00199,DB00440,1
DB00199,DB00456,1
DB00199,DB00467,1
DB00199,DB00479,1
DB00199,DB00485,1
DB00199,DB00493,1
DB00199,DB00512,1
DB00199,DB00535,1
DB00199,DB00537,1
DB00199,DB00548,1
DB00199,DB00551,1
DB00199,DB00560,1
DB00199,DB00567,1
DB00199,DB00576,1
DB00199,DB00578,1
DB00199,DB00595,1
DB00199,DB00601,1
DB00199,DB00607,1
DB00199,DB00618,1
DB00199,DB00634,1
DB00199,DB00655,1
DB00199,DB00671,1
DB00199,DB00681,1
DB00199,DB00684,1
DB00199,DB00685,1
DB00199,DB00713,1
DB00199,DB00717,1
DB00199,DB00741,1
DB00199,DB00755,1
DB00199,DB00759,1
DB00199,DB00760,1
DB00199,DB00766,1
DB00199,DB00781,1
DB00199,DB00783,1
DB00199,DB00798,1
DB00199,DB00799,1
DB00199,DB00827,1
DB00199,DB00828,1
DB00199,DB00833,1
DB00199,DB00916,1
DB00199,DB00919,1
DB00199,DB00936,1
DB00199,DB00948,1
DB00199,DB00954,1
DB00199,DB00957,1
DB00199,DB00976,1
DB00199,DB00977,1
DB00199,DB00978,1
DB00199,DB00994,1
DB00199,DB01000,1
DB00199,DB01015,1
DB00199,DB01017,1
DB00199,DB01032,1
DB00199,DB01044,1
DB00199,DB01053,1
DB00199,DB01059,1
DB00199,DB01060,1
DB00199,DB01061,1
DB00199,DB01066,1
DB00199,DB01112,1
DB00199,DB01137,1
DB00199,DB01139,1
DB00199,DB01140,1
DB00199,DB01147,1
DB00199,DB01150,1
DB00199,DB01155,1
DB00199,DB01165,1
DB00199,DB01172,1
DB00199,DB01190,1
DB00199,DB01208,1
DB00199,DB01211,1
DB00199,DB01212,1
DB00199,DB01326,1
DB00199,DB01327,1
DB00199,DB01328,1
DB00199,DB01330,1
DB00199,DB01331,1
DB00199,DB01332,1
DB00199,DB01333,1
DB00199,DB01361,1
DB00199,DB01369,1
DB00199,DB01380,1
DB00199,DB01395,1
DB00199,DB01413,1
DB00199,DB01415,1
DB00199,DB01416,1
DB00199,DB01421,1
DB00199,DB01435,1
DB00199,DB01597,1
DB00199,DB01598,1
DB00199,DB01602,1
DB00199,DB01603,1
DB00199,DB01606,1
DB00199,DB01607,1
DB00199,DB01764,1
DB00199,DB02701,1
DB00199,DB02703,1
DB00199,DB06211,1
DB00199,DB06219,1
DB00199,DB06402,1
DB00199,DB06590,1
DB00199,DB06799,1
DB00199,DB09050,1
DB00199,DB09060,1
DB00199,DB09093,1
DB00199,DB09096,1
DB00199,DB09320,1
DB00199,DB09323,1
DB00199,DB09324,1
DB00199,DB09353,1
DB00199,DB09525,1
DB00200,DB01612,1
DB00200,DB09112,1
DB00200,DB09499,1
DB00201,DB00216,1
DB00201,DB00241,1
DB00201,DB00283,1
DB00201,DB00295,1
DB00201,DB00315,1
DB00201,DB00316,1
DB00201,DB00318,1
DB00201,DB00320,1
DB00201,DB00327,1
DB00201,DB00332,1
DB00201,DB00341,1
DB00201,DB00356,1
DB00201,DB00366,1
DB00201,DB00388,1
DB00201,DB00394,1
DB00201,DB00395,1
DB00201,DB00397,1
DB00201,DB00405,1
DB00201,DB00420,1
DB00201,DB00423,1
DB00201,DB00427,1
DB00201,DB00434,1
DB00201,DB00443,1
DB00201,DB00454,1
DB00201,DB00455,1
DB00201,DB00462,1
DB00201,DB00471,1
DB00201,DB00482,1
DB00201,DB00514,1
DB00201,DB00557,1
DB00201,DB00573,1
DB00201,DB00586,1
DB00201,DB00588,1
DB00201,DB00589,1
DB00201,DB00611,1
DB00201,DB00620,1
DB00201,DB00635,1
DB00201,DB00637,1
DB00201,DB00647,1
DB00201,DB00652,1
DB00201,DB00660,1
DB00201,DB00669,1
DB00201,DB00696,1
DB00201,DB00697,1
DB00201,DB00719,1
DB00201,DB00741,1
DB00201,DB00747,1
DB00201,DB00748,1
DB00201,DB00749,1
DB00201,DB00764,1
DB00201,DB00768,1
DB00201,DB00784,1
DB00201,DB00788,1
DB00201,DB00792,1
DB00201,DB00813,1
DB00201,DB00825,1
DB00201,DB00829,1
DB00201,DB00835,1
DB00201,DB00844,1
DB00201,DB00852,1
DB00201,DB00854,1
DB00201,DB00856,1
DB00201,DB00860,1
DB00201,DB00861,1
DB00201,DB00874,1
DB00201,DB00885,1
DB00201,DB00902,1
DB00201,DB00918,1
DB00201,DB00924,1
DB00201,DB00935,1
DB00201,DB00936,1
DB00201,DB00939,1
DB00201,DB00945,1
DB00201,DB00950,1
DB00201,DB00952,1
DB00201,DB00953,1
DB00201,DB00956,1
DB00201,DB00959,1
DB00201,DB00963,1
DB00201,DB00967,1
DB00201,DB00972,1
DB00201,DB00998,1
DB00201,DB01003,1
DB00201,DB01009,1
DB00201,DB01050,1
DB00201,DB01064,1
DB00201,DB01114,1
DB00201,DB01146,1
DB00201,DB01173,1
DB00201,DB01174,1
DB00201,DB01176,1
DB00201,DB01183,1
DB00201,DB01192,1
DB00201,DB01209,1
DB00201,DB01219,1
DB00201,DB01222,1
DB00201,DB01234,1
DB00201,DB01237,1
DB00201,DB01240,1
DB00201,DB01246,1
DB00201,DB01260,1
DB00201,DB01356,1
DB00201,DB01364,1
DB00201,DB01380,1
DB00201,DB01397,1
DB00201,DB01410,1
DB00201,DB01411,1
DB00201,DB01551,1
DB00201,DB01600,1
DB00201,DB01619,1
DB00201,DB01620,1
DB00201,DB01744,1
DB00201,DB04837,1
DB00201,DB06204,1
DB00201,DB06282,1
DB00201,DB06691,1
DB00201,DB06694,1
DB00201,DB06715,1
DB00201,DB06725,1
DB00201,DB06764,1
DB00201,DB06767,1
DB00201,DB06774,1
DB00201,DB07615,1
DB00201,DB08797,1
DB00201,DB08799,1
DB00201,DB08906,1
DB00201,DB08936,1
DB00201,DB09084,1
DB00201,DB09154,1
DB00201,DB09213,1
DB00201,DB09396,1
DB00201,DB09488,1
DB00201,DB09543,1
DB00201,DB09555,1
DB00201,DB09571,1
DB00201,DB11582,1
DB00201,DB11591,1
DB00203,DB00374,1
DB00203,DB00559,1
DB00203,DB00770,1
DB00203,DB00820,1
DB00203,DB00862,1
DB00203,DB01088,1
DB00203,DB01240,1
DB00203,DB06237,1
DB00203,DB06267,1
DB00203,DB06268,1
DB00203,DB06403,1
DB00203,DB08931,1
DB00203,DB08932,1
DB00203,DB09205,1
DB00203,DB11362,1
DB00205,DB00359,1
DB00205,DB01015,1
DB00206,DB00214,1
DB00206,DB00226,1
DB00206,DB00232,1
DB00206,DB00264,1
DB00206,DB00270,1
DB00206,DB00275,1
DB00206,DB00310,1
DB00206,DB00325,1
DB00206,DB00335,1
DB00206,DB00343,1
DB00206,DB00350,1
DB00206,DB00373,1
DB00206,DB00381,1
DB00206,DB00384,1
DB00206,DB00401,1
DB00206,DB00420,1
DB00206,DB00421,1
DB00206,DB00436,1
DB00206,DB00457,1
DB00206,DB00477,1
DB00206,DB00492,1
DB00206,DB00502,1
DB00206,DB00508,1
DB00206,DB00519,1
DB00206,DB00521,1
DB00206,DB00524,1
DB00206,DB00528,1
DB00206,DB00542,1
DB00206,DB00571,1
DB00206,DB00575,1
DB00206,DB00584,1
DB00206,DB00590,1
DB00206,DB00594,1
DB00206,DB00598,1
DB00206,DB00612,1
DB00206,DB00622,1
DB00206,DB00623,1
DB00206,DB00629,1
DB00206,DB00657,1
DB00206,DB00661,1
DB00206,DB00678,1
DB00206,DB00691,1
DB00206,DB00695,1
DB00206,DB00700,1
DB00206,DB00722,1
DB00206,DB00774,1
DB00206,DB00790,1
DB00206,DB00796,1
DB00206,DB00808,1
DB00206,DB00876,1
DB00206,DB00880,1
DB00206,DB00881,1
DB00206,DB00960,1
DB00206,DB00966,1
DB00206,DB00968,1
DB00206,DB00982,1
DB00206,DB00999,1
DB00206,DB01018,1
DB00206,DB01021,1
DB00206,DB01023,1
DB00206,DB01029,1
DB00206,DB01063,1
DB00206,DB01076,1
